Tiempo,Temperatura,Temp ajustada,Cmd 
2998,36.50,"36,50",55.00
2999,36.50,"36,50",55.00
3000,36.50,"36,50",55.00
3001,36.50,"36,50",55.00
3002,36.50,"36,50",55.00
3003,36.50,"36,50",55.00
3004,36.50,"36,50",55.00
3005,36.50,"36,50",55.00
3006,36.50,"36,50",55.00
3007,36.50,"36,50",55.00
3008,36.50,"36,50",55.00
3009,36.50,"36,50",55.00
3010,36.50,"36,50",55.00
3011,36.50,"36,50",55.00
3012,36.50,"36,50",55.00
3013,36.50,"36,50",55.00
3014,36.50,"36,50",55.00
3015,36.56,"36,56",55.00
3016,36.50,"36,50",55.00
3017,36.50,"36,50",55.00
3018,36.50,"36,50",55.00
3019,36.50,"36,50",55.00
3020,36.50,"36,50",55.00
3021,36.50,"36,50",55.00
3022,36.50,"36,50",45.00
3023,36.50,"36,50",45.00
3024,36.50,"36,50",45.00
3025,36.44,"36,44",45.00
3026,36.44,"36,44",45.00
3027,36.38,"36,38",45.00
3028,36.31,"36,31",45.00
3029,36.31,"36,31",45.00
3030,36.19,"36,19",45.00
3031,36.13,"36,13",45.00
3032,36.13,"36,13",45.00
3033,36.06,"36,06",45.00
3034,36.00,"36,00",45.00
3035,36.00,"36,00",45.00
3036,35.94,"35,94",45.00
3037,35.88,"35,88",45.00
3038,35.81,"35,81",45.00
3039,35.81,"35,81",45.00
3040,35.75,"35,75",45.00
3041,35.69,"35,69",45.00
3042,35.69,"35,69",45.00
3043,35.63,"35,63",45.00
3044,35.63,"35,63",45.00
3045,35.56,"35,56",45.00
3046,35.56,"35,56",45.00
3047,35.50,"35,50",45.00
3048,35.44,"35,44",45.00
3049,35.44,"35,44",45.00
3050,35.44,"35,44",45.00
3051,35.38,"35,38",45.00
3052,35.38,"35,38",45.00
3053,35.31,"35,31",45.00
3054,35.31,"35,31",45.00
3055,35.25,"35,25",45.00
3056,35.25,"35,25",45.00
3057,35.19,"35,19",45.00
3058,35.19,"35,19",45.00
3059,35.19,"35,19",45.00
3060,35.13,"35,13",45.00
3061,35.06,"35,06",45.00
3062,35.06,"35,06",45.00
3063,35.06,"35,06",45.00
3064,35.00,"35,00",45.00
3065,35.00,"35,00",45.00
3066,35.00,"35,00",45.00
3067,35.00,"35,00",45.00
3068,34.94,"34,94",45.00
3069,34.88,"34,88",45.00
3070,34.88,"34,88",45.00
3071,34.88,"34,88",45.00
3072,34.81,"34,81",45.00
3073,34.81,"34,81",45.00
3074,34.75,"34,75",45.00
3075,34.75,"34,75",45.00
3076,34.69,"34,69",45.00
3077,34.75,"34,75",45.00
3078,34.69,"34,69",45.00
3079,34.69,"34,69",45.00
3080,34.63,"34,63",45.00
3081,34.63,"34,63",45.00
3082,34.56,"34,56",45.00
3083,34.56,"34,56",45.00
3084,34.56,"34,56",45.00
3085,34.56,"34,56",45.00
3086,34.50,"34,50",45.00
3087,34.50,"34,50",45.00
3088,34.50,"34,50",45.00
3089,34.50,"34,50",45.00
3090,34.50,"34,50",45.00
3091,34.50,"34,50",45.00
3092,34.44,"34,44",45.00
3093,34.44,"34,44",45.00
3094,34.38,"34,38",45.00
3095,34.38,"34,38",45.00
3096,34.38,"34,38",45.00
3097,34.44,"34,44",45.00
3098,34.38,"34,38",45.00
3099,34.38,"34,38",45.00
3100,34.38,"34,38",45.00
3101,34.31,"34,31",45.00
3102,34.31,"34,31",45.00
3103,34.31,"34,31",45.00
3104,34.25,"34,25",45.00
3105,34.25,"34,25",45.00
3106,34.25,"34,25",45.00
3107,34.25,"34,25",45.00
3108,34.25,"34,25",45.00
3109,34.25,"34,25",45.00
3110,34.19,"34,19",45.00
3111,34.19,"34,19",45.00
3112,34.19,"34,19",45.00
3113,34.19,"34,19",45.00
3114,34.13,"34,13",45.00
3115,34.13,"34,13",45.00
3116,34.13,"34,13",45.00
3117,34.13,"34,13",45.00
3118,34.13,"34,13",45.00
3119,34.13,"34,13",45.00
3120,34.13,"34,13",45.00
3121,34.13,"34,13",45.00
3122,34.13,"34,13",45.00
3123,34.06,"34,06",45.00
3124,34.06,"34,06",45.00
3125,34.06,"34,06",45.00
3126,34.00,"34,00",45.00
3127,34.06,"34,06",45.00
3128,34.06,"34,06",45.00
3129,34.06,"34,06",45.00
3130,34.00,"34,00",45.00
3131,34.00,"34,00",45.00
3132,34.00,"34,00",45.00
3133,34.00,"34,00",45.00
3134,33.94,"33,94",45.00
3135,33.94,"33,94",45.00
3136,33.94,"33,94",45.00
3137,34.00,"34,00",45.00
3138,33.94,"33,94",45.00
3139,33.94,"33,94",45.00
3140,33.94,"33,94",45.00
3141,33.88,"33,88",45.00
3142,33.94,"33,94",45.00
3143,33.94,"33,94",45.00
3144,33.94,"33,94",45.00
3145,33.88,"33,88",45.00
3146,33.88,"33,88",45.00
3147,33.88,"33,88",45.00
3148,33.88,"33,88",45.00
3149,33.88,"33,88",45.00
3150,33.88,"33,88",45.00
3151,33.88,"33,88",45.00
3152,33.81,"33,81",45.00
3153,33.88,"33,88",45.00
3154,33.81,"33,81",45.00
3155,33.81,"33,81",45.00
3156,33.81,"33,81",45.00
3157,33.75,"33,75",45.00
3158,33.81,"33,81",45.00
3159,33.81,"33,81",45.00
3160,33.75,"33,75",45.00
3161,33.81,"33,81",45.00
3162,33.75,"33,75",45.00
3163,33.75,"33,75",45.00
3164,33.75,"33,75",45.00
3165,33.75,"33,75",45.00
3166,33.81,"33,81",45.00
3167,33.75,"33,75",45.00
3168,33.81,"33,81",45.00
3169,33.75,"33,75",45.00
3170,33.75,"33,75",45.00
3171,33.75,"33,75",45.00
3172,33.75,"33,75",45.00
3173,33.69,"33,69",45.00
3174,33.69,"33,69",45.00
3175,33.69,"33,69",45.00
3176,33.69,"33,69",45.00
3177,33.69,"33,69",45.00
3178,33.69,"33,69",45.00
3179,33.69,"33,69",45.00
3180,33.69,"33,69",45.00
3181,33.69,"33,69",45.00
3182,33.69,"33,69",45.00
3183,33.63,"33,63",45.00
3184,33.63,"33,63",45.00
3185,33.63,"33,63",45.00
3186,33.69,"33,69",45.00
3187,33.63,"33,63",45.00
3188,33.63,"33,63",45.00
3189,33.63,"33,63",45.00
3190,33.69,"33,69",45.00
3191,33.63,"33,63",45.00
3192,33.63,"33,63",45.00
3193,33.63,"33,63",45.00
3194,33.63,"33,63",45.00
3195,33.56,"33,56",45.00
3196,33.63,"33,63",45.00
3197,33.63,"33,63",45.00
3198,33.56,"33,56",45.00
3199,33.63,"33,63",45.00
3200,33.63,"33,63",45.00
3201,33.56,"33,56",45.00
3202,33.63,"33,63",45.00
3203,33.56,"33,56",45.00
3204,33.56,"33,56",45.00
3205,33.56,"33,56",45.00
3206,33.56,"33,56",45.00
3207,33.56,"33,56",45.00
3208,33.56,"33,56",45.00
3209,33.56,"33,56",45.00
3210,33.56,"33,56",45.00
3211,33.50,"33,50",45.00
3212,33.50,"33,50",45.00
3213,33.50,"33,50",45.00
3214,33.50,"33,50",45.00
3215,33.50,"33,50",45.00
3216,33.50,"33,50",45.00
3217,33.50,"33,50",45.00
3218,33.50,"33,50",45.00
3219,33.50,"33,50",45.00
3220,33.50,"33,50",45.00
3221,33.50,"33,50",45.00
3222,33.44,"33,44",45.00
3223,33.50,"33,50",45.00
3224,33.50,"33,50",45.00
3225,33.50,"33,50",45.00
3226,33.50,"33,50",45.00
3227,33.50,"33,50",45.00
3228,33.44,"33,44",45.00
3229,33.44,"33,44",45.00
3230,33.44,"33,44",45.00
3231,33.44,"33,44",45.00
3232,33.44,"33,44",45.00
3233,33.44,"33,44",45.00
3234,33.44,"33,44",45.00
3235,33.44,"33,44",45.00
3236,33.44,"33,44",45.00
3237,33.44,"33,44",45.00
3238,33.44,"33,44",45.00
3239,33.38,"33,38",45.00
3240,33.44,"33,44",45.00
3241,33.44,"33,44",45.00
3242,33.44,"33,44",45.00
3243,33.44,"33,44",45.00
3244,33.44,"33,44",45.00
3245,33.38,"33,38",45.00
3246,33.38,"33,38",45.00
3247,33.38,"33,38",45.00
3248,33.38,"33,38",45.00
3249,33.38,"33,38",45.00
3250,33.38,"33,38",45.00
3251,33.44,"33,44",45.00
3252,33.38,"33,38",45.00
3253,33.38,"33,38",45.00
3254,33.38,"33,38",45.00
3255,33.38,"33,38",45.00
3256,33.38,"33,38",45.00
3257,33.38,"33,38",45.00
3258,33.38,"33,38",45.00
3259,33.38,"33,38",45.00
3260,33.38,"33,38",45.00
3261,33.38,"33,38",45.00
3262,33.38,"33,38",45.00
3263,33.38,"33,38",45.00
3264,33.31,"33,31",45.00
3265,33.31,"33,31",45.00
3266,33.31,"33,31",45.00
3267,33.31,"33,31",45.00
3268,33.31,"33,31",45.00
3269,33.31,"33,31",45.00
3270,33.31,"33,31",45.00
3271,33.38,"33,38",45.00
3272,33.31,"33,31",45.00
3273,33.31,"33,31",45.00
3274,33.31,"33,31",45.00
3275,33.31,"33,31",45.00
3276,33.31,"33,31",45.00
3277,33.31,"33,31",45.00
3278,33.31,"33,31",45.00
3279,33.31,"33,31",45.00
3280,33.31,"33,31",45.00
3281,33.31,"33,31",45.00
3282,33.31,"33,31",45.00
3283,33.31,"33,31",45.00
3284,33.31,"33,31",45.00
3285,33.31,"33,31",45.00
3286,33.31,"33,31",45.00
3287,33.31,"33,31",45.00
3288,33.31,"33,31",45.00
3289,33.31,"33,31",45.00
3290,33.31,"33,31",45.00
3291,33.31,"33,31",45.00
3292,33.31,"33,31",45.00
3293,33.31,"33,31",45.00
3294,33.31,"33,31",45.00
3295,33.31,"33,31",45.00
3296,33.31,"33,31",45.00
3297,33.31,"33,31",45.00
3298,33.31,"33,31",45.00
3299,33.31,"33,31",45.00
3300,33.31,"33,31",45.00
3301,33.31,"33,31",45.00
3302,33.31,"33,31",45.00
3303,33.31,"33,31",45.00
3304,33.31,"33,31",45.00
3305,33.25,"33,25",45.00
3306,33.31,"33,31",45.00
3307,33.31,"33,31",45.00
3308,33.25,"33,25",45.00
3309,33.25,"33,25",45.00
3310,33.25,"33,25",45.00
3311,33.25,"33,25",45.00
3312,33.25,"33,25",45.00
3313,33.31,"33,31",45.00
3314,33.25,"33,25",45.00
3315,33.31,"33,31",45.00
3316,33.31,"33,31",45.00
3317,33.31,"33,31",45.00
3318,33.31,"33,31",45.00
3319,33.31,"33,31",45.00
3320,33.31,"33,31",45.00
3321,33.25,"33,25",45.00
3322,33.31,"33,31",45.00
3323,33.31,"33,31",45.00
3324,33.25,"33,25",45.00
3325,33.25,"33,25",45.00
3326,33.31,"33,31",45.00
3327,33.25,"33,25",45.00
3328,33.31,"33,31",45.00
3329,33.25,"33,25",45.00
3330,33.31,"33,31",45.00
3331,33.31,"33,31",45.00
3332,33.25,"33,25",45.00
3333,33.31,"33,31",45.00
3334,33.31,"33,31",45.00
3335,33.31,"33,31",45.00
3336,33.31,"33,31",45.00
3337,33.31,"33,31",45.00
3338,33.31,"33,31",45.00
3339,33.31,"33,31",45.00
3340,33.31,"33,31",45.00
3341,33.31,"33,31",45.00
3342,33.31,"33,31",45.00
3343,33.25,"33,25",45.00
3344,33.25,"33,25",45.00
3345,33.25,"33,25",45.00
3346,33.25,"33,25",45.00
3347,33.25,"33,25",45.00
3348,33.25,"33,25",45.00
3349,33.25,"33,25",45.00
3350,33.25,"33,25",45.00
3351,33.25,"33,25",45.00
3352,33.25,"33,25",45.00
3353,33.25,"33,25",45.00
3354,33.25,"33,25",45.00
3355,33.31,"33,31",45.00
3356,33.25,"33,25",45.00
3357,33.25,"33,25",45.00
3358,33.25,"33,25",45.00
3359,33.25,"33,25",45.00
3360,33.25,"33,25",45.00
3361,33.19,"33,19",45.00
3362,33.25,"33,25",45.00
3363,33.19,"33,19",45.00
3364,33.19,"33,19",45.00
3365,33.25,"33,25",45.00
3366,33.25,"33,25",45.00
3367,33.25,"33,25",45.00
3368,33.25,"33,25",45.00
3369,33.25,"33,25",45.00
3370,33.25,"33,25",45.00
3371,33.25,"33,25",45.00
3372,33.25,"33,25",45.00
3373,33.25,"33,25",45.00
3374,33.25,"33,25",45.00
3375,33.25,"33,25",45.00
3376,33.25,"33,25",45.00
3377,33.19,"33,19",45.00
3378,33.25,"33,25",45.00
3379,33.25,"33,25",45.00
3380,33.25,"33,25",45.00
3381,33.25,"33,25",45.00
3382,33.25,"33,25",45.00
3383,33.19,"33,19",45.00
3384,33.19,"33,19",45.00
3385,33.25,"33,25",45.00
3386,33.19,"33,19",45.00
3387,33.25,"33,25",45.00
3388,33.19,"33,19",45.00
3389,33.19,"33,19",45.00
3390,33.25,"33,25",45.00
3391,33.25,"33,25",45.00
3392,33.19,"33,19",45.00
3393,33.19,"33,19",45.00
3394,33.25,"33,25",45.00
3395,33.25,"33,25",45.00
3396,33.19,"33,19",45.00
3397,33.25,"33,25",45.00
3398,33.19,"33,19",45.00
3399,33.25,"33,25",45.00
3400,33.19,"33,19",45.00
3401,33.19,"33,19",45.00
3402,33.19,"33,19",45.00
3403,33.25,"33,25",45.00
3404,33.19,"33,19",45.00
3405,33.19,"33,19",45.00
3406,33.19,"33,19",45.00
3407,33.19,"33,19",45.00
3408,33.19,"33,19",45.00
3409,33.25,"33,25",45.00
3410,33.19,"33,19",45.00
3411,33.19,"33,19",45.00
3412,33.19,"33,19",45.00
3413,33.19,"33,19",45.00
3414,33.19,"33,19",45.00
3415,33.19,"33,19",45.00
3416,33.25,"33,25",45.00
3417,33.19,"33,19",45.00
3418,33.25,"33,25",45.00
3419,33.19,"33,19",45.00
3420,33.19,"33,19",45.00
3421,33.19,"33,19",45.00
3422,33.19,"33,19",45.00
3423,33.19,"33,19",45.00
3424,33.19,"33,19",45.00
3425,33.19,"33,19",45.00
3426,33.19,"33,19",45.00
3427,33.19,"33,19",45.00
3428,33.19,"33,19",45.00
3429,33.19,"33,19",45.00
3430,33.19,"33,19",45.00
3431,33.19,"33,19",45.00
3432,33.19,"33,19",45.00
3433,33.19,"33,19",45.00
3434,33.19,"33,19",45.00
3435,33.19,"33,19",45.00
3436,33.19,"33,19",45.00
3437,33.19,"33,19",45.00
3438,33.19,"33,19",45.00
3439,33.19,"33,19",45.00
3440,33.13,"33,13",45.00
3441,33.19,"33,19",45.00
3442,33.19,"33,19",45.00
3443,33.19,"33,19",45.00
3444,33.19,"33,19",45.00
3445,33.19,"33,19",45.00
3446,33.25,"33,25",45.00
3447,33.19,"33,19",45.00
3448,33.19,"33,19",45.00
3449,33.25,"33,25",45.00
3450,33.19,"33,19",45.00
3451,33.19,"33,19",45.00
3452,33.19,"33,19",45.00
3453,33.19,"33,19",45.00
3454,33.19,"33,19",45.00
3455,33.19,"33,19",45.00
3456,33.19,"33,19",45.00
3457,33.19,"33,19",45.00
3458,33.19,"33,19",45.00
3459,33.19,"33,19",45.00
3460,33.13,"33,13",45.00
3461,33.19,"33,19",45.00
3462,33.13,"33,13",45.00
3463,33.19,"33,19",45.00
3464,33.19,"33,19",45.00
3465,33.19,"33,19",45.00
3466,33.19,"33,19",45.00
3467,33.19,"33,19",45.00
3468,33.19,"33,19",45.00
3469,33.19,"33,19",45.00
3470,33.19,"33,19",45.00
3471,33.19,"33,19",45.00
3472,33.19,"33,19",45.00
3473,33.19,"33,19",45.00
3474,33.19,"33,19",45.00
3475,33.19,"33,19",45.00
3476,33.19,"33,19",45.00
3477,33.13,"33,13",45.00
3478,33.19,"33,19",45.00
3479,33.19,"33,19",45.00
3480,33.19,"33,19",45.00
3481,33.19,"33,19",45.00
3482,33.19,"33,19",45.00
3483,33.19,"33,19",45.00
3484,33.19,"33,19",45.00
3485,33.19,"33,19",45.00
3486,33.13,"33,13",45.00
3487,33.19,"33,19",45.00
3488,33.19,"33,19",45.00
3489,33.13,"33,13",45.00
3490,33.13,"33,13",45.00
3491,33.19,"33,19",45.00
3492,33.19,"33,19",45.00
3493,33.13,"33,13",45.00
3494,33.19,"33,19",45.00
3495,33.19,"33,19",45.00
3496,33.13,"33,13",45.00
3497,33.19,"33,19",45.00
3498,33.19,"33,19",45.00
3499,33.13,"33,13",45.00
3500,33.13,"33,13",45.00
3501,33.13,"33,13",45.00
3502,33.13,"33,13",45.00
3503,33.19,"33,19",45.00
3504,33.19,"33,19",45.00
3505,33.13,"33,13",45.00
3506,33.19,"33,19",45.00
3507,33.19,"33,19",45.00
3508,33.13,"33,13",45.00
3509,33.13,"33,13",45.00
3510,33.06,"33,06",45.00
3511,33.13,"33,13",45.00
3512,33.13,"33,13",45.00
3513,33.13,"33,13",45.00
3514,33.13,"33,13",45.00
3515,33.13,"33,13",45.00
3516,33.06,"33,06",45.00
3517,33.13,"33,13",45.00
3518,33.06,"33,06",45.00
3519,33.13,"33,13",45.00
3520,33.13,"33,13",45.00
3521,33.13,"33,13",45.00
3522,33.06,"33,06",45.00
3523,33.06,"33,06",45.00
3524,33.13,"33,13",45.00
3525,33.06,"33,06",45.00
3526,33.06,"33,06",45.00
3527,33.06,"33,06",45.00
3528,33.06,"33,06",45.00
3529,33.06,"33,06",45.00
3530,33.06,"33,06",45.00
3531,33.06,"33,06",45.00
3532,33.06,"33,06",45.00
3533,33.06,"33,06",45.00
3534,33.06,"33,06",45.00
3535,33.06,"33,06",45.00
3536,33.06,"33,06",45.00
3537,33.13,"33,13",45.00
3538,33.06,"33,06",45.00
3539,33.06,"33,06",45.00
3540,33.06,"33,06",45.00
3541,33.06,"33,06",45.00
3542,33.06,"33,06",45.00
3543,33.06,"33,06",45.00
3544,33.06,"33,06",45.00
3545,33.06,"33,06",45.00
3546,33.06,"33,06",45.00
3547,33.13,"33,13",45.00
3548,33.06,"33,06",45.00
3549,33.06,"33,06",45.00
3550,33.06,"33,06",45.00
3551,33.06,"33,06",45.00
3552,33.06,"33,06",45.00
3553,33.06,"33,06",45.00
3554,33.06,"33,06",45.00
3555,33.06,"33,06",45.00
3556,33.00,"33,00",45.00
3557,33.06,"33,06",45.00
3558,33.06,"33,06",45.00
3559,33.06,"33,06",45.00
3560,33.06,"33,06",45.00
3561,33.06,"33,06",45.00
3562,33.06,"33,06",45.00
3563,33.06,"33,06",45.00
3564,33.06,"33,06",45.00
3565,33.06,"33,06",45.00
3566,33.06,"33,06",45.00
3567,33.13,"33,13",45.00
3568,33.06,"33,06",45.00
3569,33.06,"33,06",45.00
3570,33.06,"33,06",45.00
3571,33.00,"33,00",45.00
3572,33.06,"33,06",45.00
3573,33.00,"33,00",45.00
3574,33.06,"33,06",45.00
3575,33.06,"33,06",45.00
3576,33.06,"33,06",45.00
3577,33.06,"33,06",45.00
3578,33.13,"33,13",45.00
3579,33.06,"33,06",45.00
3580,33.06,"33,06",45.00
3581,33.06,"33,06",45.00
3582,33.06,"33,06",45.00
3583,33.06,"33,06",45.00
3584,33.06,"33,06",45.00
3585,33.13,"33,13",45.00
3586,33.06,"33,06",45.00
3587,33.13,"33,13",45.00
3588,33.06,"33,06",45.00
3589,33.06,"33,06",45.00
3590,33.13,"33,13",45.00
3591,33.06,"33,06",45.00
3592,33.06,"33,06",45.00
3593,33.06,"33,06",45.00
3594,33.06,"33,06",45.00
3595,33.06,"33,06",45.00
3596,33.06,"33,06",45.00
3597,33.13,"33,13",45.00
3598,33.06,"33,06",45.00
3599,33.13,"33,13",45.00
3600,33.13,"33,13",45.00
3601,33.06,"33,06",45.00
3602,33.06,"33,06",45.00
3603,33.13,"33,13",45.00
3604,33.13,"33,13",45.00
3605,33.06,"33,06",45.00
3606,33.06,"33,06",45.00
3607,33.06,"33,06",45.00
3608,33.06,"33,06",45.00
3609,33.06,"33,06",45.00
3610,33.06,"33,06",45.00
3611,33.06,"33,06",45.00
3612,33.13,"33,13",45.00
3613,33.06,"33,06",45.00
3614,33.06,"33,06",45.00
3615,33.06,"33,06",45.00
3616,33.13,"33,13",45.00
3617,33.06,"33,06",45.00
3618,33.13,"33,13",45.00
3619,33.13,"33,13",45.00
3620,33.13,"33,13",45.00
3621,33.13,"33,13",45.00
3622,33.06,"33,06",45.00
3623,33.13,"33,13",45.00
3624,33.06,"33,06",45.00
3625,33.06,"33,06",45.00